dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
368	-0.07618139169180309	1.0860270485469417	1.7328278230262577	-2.74674097574248	0.6931471805599453	0.00179167413538084	integrin activation	368. integrin activation	['GO:0033622']	GO:0033622	0
369	-1.1943734610808487	1.3428660785340578	1.7290621677437004	-2.742780736034303	1.3862943611198906	0.00180808675149113	protein K69-linked ufmylation	369. protein K69-linked ufmylation	['GO:1990564', 'GO:1990592', 'GO:0071569']	GO:1990592	0
370	-2.309383718467078	0.49077493203398864	1.6528472199124653	-2.7366484409126555	0.6931471805599453	0.00183379827171326	protein activation cascade	370. protein activation cascade	['GO:0072376']	GO:0072376	0
371	-2.091081217506917	-0.42380256304267305	1.6887934265204572	-2.7240225592999088	1.0986122886681098	0.00188789328048466	response to yeast	371. response to yeast	['GO:0001878', 'GO:0019732']	GO:0001878	0
372	1.6153399902916068	2.600035173506056	1.8605590579237405	-2.7115033707537504	1.0986122886681098	0.00194310661045027	nephron morphogenesis	372. nephron morphogenesis	['GO:0072028', 'GO:0072273']	GO:0072028	0
373	1.5695350098721248	2.538789726916979	1.7754066965615625	-2.7114895111444968	1.0986122886681098	0.00194316862166433	hyaloid vascular plexus regression	373. hyaloid vascular plexus regression	['GO:1990384', 'GO:0060033']	GO:1990384	0
374	0.1327740926653796	-1.3704631405400494	1.6790589074629427	-2.705736679256771	0.6931471805599453	0.00196907981720118	protein kinase A signaling	374. protein kinase A signaling	['GO:0010737']	GO:0010737	0
375	-0.4228804789812301	1.7914605269353965	1.7641298850265583	-2.684416761144392	1.6094379124341003	0.00206815573606922	histamine transport	375. histamine transport	['GO:0051608', 'GO:0001821', 'GO:0002553', 'GO:0002441']	GO:0051608	0
376	0.22666751058671442	-1.3533704984406945	1.664393601058303	-2.6767699452753937	0.6931471805599453	0.00210489314971696	TORC2 signaling	376. TORC2 signaling	['GO:0038203']	GO:0038203	0
377	-0.04170784750002725	0.6260073423842394	1.9656849736055944	-2.634333166773504	0.6931471805599453	0.0023209556040984	disruption of cells of another orga...	377. disruption of cells of another orga...	['GO:0044364']	GO:0044364	0
378	0.37375778950562377	-1.1256467451665042	1.719815639082802	-2.630393010474389	0.6931471805599453	0.00234210838833016	necroptotic signaling pathway	378. necroptotic signaling pathway	['GO:0097527']	GO:0097527	0
379	-1.0755527095910096	0.6163278794363659	2.1304382092656735	-2.6132746763838464	0.6931471805599453	0.00243626947400399	nitric-oxide synthase biosynthetic ...	379. nitric-oxide synthase biosynthetic ...	['GO:0051767']	GO:0051767	0
380	0.5871816619727207	-1.1603013286410877	1.7428400449402275	-2.6132746763838464	1.0986122886681098	0.00243626947400399	regulation of nitric-oxide synthase...	380. regulation of nitric-oxide synthase...	['GO:0051769', 'GO:0051770']	GO:0051769	0
381	-1.9225685742415046	1.7082020177578416	1.6789880545781826	-2.6120913302189357	1.791759469228055	0.00244291676402386	purine ribonucleoside monophosphate...	381. purine ribonucleoside monophosphate...	['GO:0009128', 'GO:0009169', 'GO:0009158', 'GO:0009163', 'GO:1901659']	GO:0009169	0
382	0.4726060599240128	-2.31227425744577	1.688714259533176	-2.598559341440574	1.6094379124341003	0.00252023279473723	negative regulation of reactive oxy...	382. negative regulation of reactive oxy...	['GO:1903427', 'GO:1903426', 'GO:0010728', 'GO:0045428']	GO:1903427	0
383	-1.5363749357091407	1.3733777706616168	1.2834201167202874	-2.5280030693539857	1.0986122886681098	0.00296481043580454	adenosine to inosine editing	383. adenosine to inosine editing	['GO:0006382', 'GO:0016553']	GO:0006382	0
384	1.6495935966775064	-1.3099042063606634	1.7448125303317472	-2.5273152715477303	1.9459101490553132	0.00296950956461561	regulation of nitric oxide mediated...	384. regulation of nitric oxide mediated...	['GO:0010749', 'GO:0070302', 'GO:0014068', 'GO:0014066', 'GO:0045742', 'GO:1901186']	GO:0010749	0
385	-0.15442282194872292	0.6978912804148408	1.6178346906281067	-2.524599551201523	1.0986122886681098	0.00298813661249731	developmental pigmentation	385. developmental pigmentation	['GO:0048066', 'GO:0043473']	GO:0048066	0
386	-0.5796637186525014	0.5510402927035791	1.7490673610828849	-2.511644031379286	0.6931471805599453	0.00307861916504315	somatic stem cell division	386. somatic stem cell division	['GO:0048103']	GO:0048103	0
387	1.9334117888171998	2.8106770375607937	1.703706787731711	-2.4941414078900896	0.6931471805599453	0.00320522552129332	atrioventricular canal development	387. atrioventricular canal development	['GO:0036302']	GO:0036302	0
388	-1.4087088018571674	0.9291568114113623	1.3514443911541951	-2.4877053267601466	0.6931471805599453	0.00325307947283793	tRNA 3'-end processing	388. tRNA 3'-end processing	['GO:0042780']	GO:0042780	0
389	-0.2750345069937511	-1.7201156570646758	1.6128629505538716	-2.487193975327505	1.6094379124341003	0.00325691200263234	muscle cell cellular homeostasis	389. muscle cell cellular homeostasis	['GO:0046716', 'GO:0010669', 'GO:0048873', 'GO:0001895']	GO:0046716	0
390	-1.1327271727869062	-2.177966532803389	1.7288086291862432	-2.4557667405171064	1.0986122886681098	0.00350133172994882	neutrophil homeostasis	390. neutrophil homeostasis	['GO:0001780', 'GO:0001782']	GO:0001780	0
391	-0.3510107521751904	1.6273654332478347	1.875016697223939	-2.4458728822958755	0.6931471805599453	0.00358201267031133	nitric oxide transport	391. nitric oxide transport	['GO:0030185']	GO:0030185	0
392	0.5439019750372307	-0.9939856197812763	1.7572268683344812	-2.4350581473470316	0.6931471805599453	0.00367233128651245	regulation of protein folding	392. regulation of protein folding	['GO:1903332']	GO:1903332	0
393	-0.2788405886386873	1.4530154485003082	1.4291787744372106	-2.4191929108462484	0.6931471805599453	0.00380896593967139	toxin transport	393. toxin transport	['GO:1901998']	GO:1901998	0
394	1.8745360951870642	2.4613231826290636	1.850889115085099	-2.4144518537106183	1.0986122886681098	0.00385077502361719	metanephric nephron development	394. metanephric nephron development	['GO:0072006', 'GO:0072210']	GO:0072210	0
395	2.1627698008780425	2.712996097110877	1.7195885130470019	-2.3994291130607963	1.6094379124341003	0.00398630832807501	metanephric nephron epithelium deve...	395. metanephric nephron epithelium deve...	['GO:0072243', 'GO:0072234', 'GO:0072207', 'GO:0072170']	GO:0072243	0
396	0.22034707748209933	-1.4421820461754358	1.60849931572396	-2.394692510618406	0.6931471805599453	0.00403002267191332	protein kinase B signaling	396. protein kinase B signaling	['GO:0043491']	GO:0043491	0
397	-1.4345128322042473	0.6552566536007319	1.2793037271826908	-2.3940908470641262	0.6931471805599453	0.00403560966005434	N-acetylglucosamine metabolic proce...	397. N-acetylglucosamine metabolic proce...	['GO:0006044']	GO:0006044	0
398	-1.0277405830215716	2.4185798704383714	1.8758647579581904	-2.37632931189834	1.6094379124341003	0.00420407725486638	protein insertion into mitochondria...	398. protein insertion into mitochondria...	['GO:0001844', 'GO:0007008', 'GO:0035795', 'GO:1905710']	GO:0001844	0
399	-1.4014775865257736	0.7491402190554596	1.4435246694847053	-2.3612790984925462	0.6931471805599453	0.00435232082751769	urate metabolic process	399. urate metabolic process	['GO:0046415']	GO:0046415	0
400	-0.11198286274430301	0.7393215502922142	2.1304382092656735	-2.355140805417039	0.6931471805599453	0.00441427306154174	hair cycle phase	400. hair cycle phase	['GO:0044851']	GO:0044851	0
401	0.24469090785987888	-1.2398508785269147	1.7261918930443516	-2.3441604161982674	0.6931471805599453	0.00452730323134709	NIK/NF-kappaB signaling	401. NIK/NF-kappaB signaling	['GO:0038061']	GO:0038061	0
402	-0.7189346328237858	0.654836935938198	0.8297464123304562	-2.3095210148757253	1.791759469228055	0.00490319296383179	cellular oxidant detoxification	402. cellular oxidant detoxification	['GO:1990748', 'GO:0098869', 'GO:0098754', 'GO:0061687', 'GO:0010273']	GO:0098869	0
403	0.6264522790562961	-2.285205368551868	1.7321663062636428	-2.2902777880852216	1.0986122886681098	0.00512533446993713	negative regulation of glycoprotein...	403. negative regulation of glycoprotein...	['GO:0010561', 'GO:1903019']	GO:0010561	0
404	2.229151426773196	-1.557383868526182	1.7826848596885816	-2.2665477813086006	1.0986122886681098	0.00541317688547971	positive regulation of transcriptio...	404. positive regulation of transcriptio...	['GO:0061419', 'GO:0043618']	GO:0061419	0
405	0.5121726938421864	-1.781170825926706	1.8024433021182091	-2.2511913191644872	0.6931471805599453	0.00560800872753586	negative regulation of respiratory ...	405. negative regulation of respiratory ...	['GO:0060268']	GO:0060268	0
406	1.327978601340628	-2.288727299295902	1.6422290844602088	-2.237815176087872	1.0986122886681098	0.00578342121708098	positive regulation of ATP metaboli...	406. positive regulation of ATP metaboli...	['GO:1903580', 'GO:0090324']	GO:1903580	0
407	-2.28257149056102	-0.7791710567997993	1.7497169560613095	-2.227605398413598	0.6931471805599453	0.00592099373542121	ossification involved in bone matur...	407. ossification involved in bone matur...	['GO:0043931']	GO:0043931	0
408	-1.6834343639339326	-0.13778978354216398	1.9334622969800588	-2.1752277053584	0.6931471805599453	0.00667993589373495	response to isolation stress	408. response to isolation stress	['GO:0035900']	GO:0035900	0
409	-0.5039979951689444	1.3890267942604113	1.7608847452599297	-2.153395884605318	1.0986122886681098	0.00702431720708574	macropinocytosis	409. macropinocytosis	['GO:0044351', 'GO:0006907']	GO:0044351	0
410	-0.896188378025142	-1.8139829362648348	1.7254590370957437	-2.1262109786341603	1.0986122886681098	0.00747806130836448	DNA damage response, signal transdu...	410. DNA damage response, signal transdu...	['GO:0042772', 'GO:0006978']	GO:0006978	0
411	-1.2142361652194769	0.4711723488797798	1.5897822490107798	-2.1122842395951604	0.6931471805599453	0.00772175042036027	collagen catabolic process	411. collagen catabolic process	['GO:0030574']	GO:0030574	0
412	-1.3153507931535677	1.4166005898304863	1.587989404888585	-2.10197430377315	1.0986122886681098	0.0079072541205838	peptidyl-L-cysteine S-palmitoylatio...	412. peptidyl-L-cysteine S-palmitoylatio...	['GO:0018230', 'GO:0018231']	GO:0018230	0
413	-1.3182781191575328	1.0918669710021973	1.7304705658903863	-2.084570575367841	1.0986122886681098	0.00823056074675554	poly-N-acetyllactosamine metabolic ...	413. poly-N-acetyllactosamine metabolic ...	['GO:0030309', 'GO:0006024']	GO:0030309	0
414	-2.865397994087621	-0.05193100463042698	1.7125205636458851	-2.0816699892900785	1.791759469228055	0.00828571537626865	cellular response to platelet-deriv...	414. cellular response to platelet-deriv...	['GO:0036119', 'GO:0036120', 'GO:0071364', 'GO:0070849', 'GO:0071774']	GO:0036120	0
415	2.0675548807627964	2.6327898765922257	1.722472560341528	-2.070011937541236	0.6931471805599453	0.008511146431186	ectodermal placode development	415. ectodermal placode development	['GO:0071696']	GO:0071696	0
416	0.18275806787154897	-1.4787385560611521	1.5952541096817734	-2.051728568346929	1.3862943611198906	0.00887710652952423	phosphatidylinositol 3-kinase signa...	416. phosphatidylinositol 3-kinase signa...	['GO:0014065', 'GO:0048015', 'GO:0048017']	GO:0014065	0
417	0.3116629093226547	-1.0665994271927175	1.7972359158337707	-2.039207294957979	0.6931471805599453	0.00913677026280624	amylin receptor signaling pathway	417. amylin receptor signaling pathway	['GO:0097647']	GO:0097647	0
418	-0.8823222839587661	-1.8007524002810553	1.7289353022490932	-2.0030796575626337	0.6931471805599453	0.00992933909451799	p38MAPK cascade	418. p38MAPK cascade	['GO:0038066']	GO:0038066	0
419	-0.5594251689630014	1.6251904658842937	1.8053492678988097	-1.9997441871870352	1.0986122886681098	0.0100058920428242	protein localization to site of dou...	419. protein localization to site of dou...	['GO:1990166', 'GO:0097499']	GO:1990166	0
420	-1.477707548719912	1.4420935866083007	1.6010242785188	-1.9796189899515564	0.6931471805599453	0.0104804760545297	I-kappaB phosphorylation	420. I-kappaB phosphorylation	['GO:0007252']	GO:0007252	0
421	-1.1460126848334715	0.22587767121652266	1.633609180337312	-1.9615736395304955	0.6931471805599453	0.0109251236368214	rDNA heterochromatin assembly	421. rDNA heterochromatin assembly	['GO:0000183']	GO:0000183	0
422	1.886880222228669	2.80770308284658	1.7186860732942795	-1.9579306849913873	0.6931471805599453	0.0110171513332772	mammary gland alveolus development	422. mammary gland alveolus development	['GO:0060749']	GO:0060749	0
423	1.7260456960051473	2.45670467912668	1.9063312821385268	-1.9579306849913873	0.6931471805599453	0.0110171513332772	mammary gland lobule development	423. mammary gland lobule development	['GO:0061377']	GO:0061377	0
424	-0.8721911566981113	0.9242718892207176	1.7639353295361353	-1.9435490949324752	0.6931471805599453	0.0113880903763552	S-adenosylmethionine cycle	424. S-adenosylmethionine cycle	['GO:0033353']	GO:0033353	0
425	-1.4275171520188836	1.6220598303661562	1.7241318816449502	-1.925209805081283	1.0986122886681098	0.0118792820774336	protein catabolic process in the va...	425. protein catabolic process in the va...	['GO:0007039', 'GO:0071712']	GO:0007039	0
426	-1.7139522655527581	1.4193723411470172	1.3014375414578163	-1.8870113843699003	1.0986122886681098	0.012971452678462	5-phosphoribose 1-diphosphate biosy...	426. 5-phosphoribose 1-diphosphate biosy...	['GO:0006015', 'GO:0046391']	GO:0006015	0
427	-1.071675627161188	0.24258255169231657	1.7691536856769237	-1.8861359317064743	0.6931471805599453	0.0129976269601824	SMAD protein complex assembly	427. SMAD protein complex assembly	['GO:0007183']	GO:0007183	0
428	0.5799452736635474	1.0541054449997465	2.1304382092656735	-1.8432137426285635	1.3862943611198906	0.0143478311585189	renal system pattern specification	428. renal system pattern specification	['GO:0072048', 'GO:0061004', 'GO:0009948']	GO:0072048	0
429	-1.2736284983531725	1.4592203252682592	1.670615010042679	-1.8287975142352932	0.6931471805599453	0.0148320945658094	protein K11-linked deubiquitination	429. protein K11-linked deubiquitination	['GO:0035871']	GO:0035871	0
430	-1.067345681922261	0.9401142069876048	1.725094998116888	-1.8085796795817912	0.6931471805599453	0.0155389017391421	mitotic DNA replication	430. mitotic DNA replication	['GO:1902969']	GO:1902969	0
431	0.1697563744010173	-1.292866695199043	1.715277388768369	-1.806882704801846	0.6931471805599453	0.0155997376704397	protein kinase C signaling	431. protein kinase C signaling	['GO:0070528']	GO:0070528	0
432	0.621661756622638	-1.5316646787574202	1.5969549849297406	-1.7963528807069784	0.6931471805599453	0.0159825885504969	regulation of miRNA transcription	432. regulation of miRNA transcription	['GO:1902893']	GO:1902893	0
433	0.32895906972165867	-1.1668097921890157	1.7089451895568932	-1.7435912069292747	0.6931471805599453	0.0180471568589277	signal transduction involved in reg...	433. signal transduction involved in reg...	['GO:0023019']	GO:0023019	0
434	-1.2924190856510012	0.9601205109877142	1.94407866261427	-1.720838596034049	0.6931471805599453	0.0190178494006312	miRNA transcription	434. miRNA transcription	['GO:0061614']	GO:0061614	0
